state_territory,week_end,admits,coverage,regime
az,2022-01-08,2543.0,0.8889,mandatory_pre
az,2022-01-15,3253.0,0.8889,mandatory_pre
az,2022-01-22,3681.0,0.8889,mandatory_pre
az,2022-01-29,3626.0,0.8889,mandatory_pre
az,2022-02-05,2912.0,0.8889,mandatory_pre
az,2022-02-12,2181.0,0.8889,mandatory_pre
az,2022-02-19,1745.0,0.8889,mandatory_pre
az,2022-02-26,1151.0,0.8889,mandatory_pre
az,2022-03-05,861.0,0.8889,mandatory_pre
az,2022-03-12,680.0,0.8889,mandatory_pre
az,2022-03-19,468.0,0.8889,mandatory_pre
az,2022-03-26,419.0,0.8889,mandatory_pre
az,2022-04-02,317.0,0.8787999999999999,mandatory_pre
az,2022-04-09,337.0,0.8787999999999999,mandatory_pre
az,2022-04-16,261.0,0.8889,mandatory_pre
az,2022-04-23,262.0,0.8889,mandatory_pre
az,2022-04-30,255.0,0.8889,mandatory_pre
az,2022-05-07,374.0,0.8889,mandatory_pre
az,2022-05-14,368.0,0.8889,mandatory_pre
az,2022-05-21,406.0,0.8889,mandatory_pre
az,2022-05-28,442.0,0.8889,mandatory_pre
az,2022-06-04,582.0,0.8889,mandatory_pre
az,2022-06-11,649.0,0.8889,mandatory_pre
az,2022-06-18,685.0,0.8889,mandatory_pre
az,2022-06-25,767.0,0.8889,mandatory_pre
az,2022-07-02,770.0,0.8889,mandatory_pre
az,2022-07-09,811.0,0.8787999999999999,mandatory_pre
az,2022-07-16,875.0,0.8787999999999999,mandatory_pre
az,2022-07-23,889.0,0.8687,mandatory_pre
az,2022-07-30,793.0,0.8787999999999999,mandatory_pre
az,2022-08-06,697.0,0.8787999999999999,mandatory_pre
az,2022-08-13,704.0,0.8787999999999999,mandatory_pre
az,2022-08-20,630.0,0.8687,mandatory_pre
az,2022-08-27,483.0,0.8687,mandatory_pre
az,2022-09-03,443.0,0.8687,mandatory_pre
az,2022-09-10,388.0,0.8687,mandatory_pre
az,2022-09-17,308.0,0.8687,mandatory_pre
az,2022-09-24,291.0,0.8687,mandatory_pre
az,2022-10-01,299.0,0.8687,mandatory_pre
az,2022-10-08,286.0,0.8687,mandatory_pre
az,2022-10-15,262.0,0.8687,mandatory_pre
az,2022-10-22,361.0,0.8484999999999999,mandatory_pre
az,2022-10-29,359.0,0.8586,mandatory_pre
az,2022-11-05,525.0,0.8687,mandatory_pre
az,2022-11-12,707.0,0.8687,mandatory_pre
az,2022-11-19,906.0,0.8687,mandatory_pre
az,2022-11-26,1093.0,0.8586,mandatory_pre
az,2022-12-03,1247.0,0.8586,mandatory_pre
az,2022-12-10,1232.0,0.8787999999999999,mandatory_pre
az,2022-12-17,952.0,0.9091,mandatory_pre
az,2022-12-24,837.0,0.899,mandatory_pre
az,2022-12-31,830.0,0.9091,mandatory_pre
az,2023-01-07,697.0,0.9091,mandatory_pre
az,2023-01-14,573.0,0.899,mandatory_pre
az,2023-01-21,446.0,0.899,mandatory_pre
az,2023-01-28,376.0,0.8889,mandatory_pre
az,2023-02-04,380.0,0.9091,mandatory_pre
az,2023-02-11,386.0,0.8889,mandatory_pre
az,2023-02-18,369.0,0.9091,mandatory_pre
az,2023-02-25,431.0,0.8889,mandatory_pre
az,2023-03-04,398.0,0.9091,mandatory_pre
az,2023-03-11,439.0,0.899,mandatory_pre
az,2023-03-18,383.0,0.899,mandatory_pre
az,2023-03-25,398.0,0.899,mandatory_pre
az,2023-04-01,313.0,0.899,mandatory_pre
az,2023-04-08,335.0,0.8889,mandatory_pre
az,2023-04-15,360.0,0.899,mandatory_pre
az,2023-04-22,344.0,0.899,mandatory_pre
az,2023-04-29,285.0,0.899,mandatory_pre
az,2023-05-06,297.0,0.899,mandatory_pre
az,2023-05-13,260.0,0.8889,mandatory_pre
az,2023-05-20,244.0,0.8889,mandatory_pre
az,2023-05-27,173.0,0.899,mandatory_pre
az,2023-06-03,191.0,0.899,mandatory_pre
az,2023-06-10,178.0,0.899,mandatory_pre
az,2023-06-17,165.0,0.8889,mandatory_pre
az,2023-06-24,168.0,0.899,mandatory_pre
az,2023-07-01,160.0,0.899,mandatory_pre
az,2023-07-08,165.0,0.899,mandatory_pre
az,2023-07-15,201.0,0.899,mandatory_pre
az,2023-07-22,160.0,0.899,mandatory_pre
az,2023-07-29,121.0,0.8787999999999999,mandatory_pre
az,2023-08-05,149.0,0.8889,mandatory_pre
az,2023-08-12,152.0,0.8889,mandatory_pre
az,2023-08-19,213.0,0.8889,mandatory_pre
az,2023-08-26,253.0,0.8889,mandatory_pre
az,2023-09-02,290.0,0.8889,mandatory_pre
az,2023-09-09,272.0,0.899,mandatory_pre
az,2023-09-16,303.0,0.9091,mandatory_pre
az,2023-09-23,281.0,0.9091,mandatory_pre
az,2023-09-30,329.0,0.899,mandatory_pre
az,2023-10-07,373.0,0.8889,mandatory_pre
az,2023-10-14,389.0,0.8889,mandatory_pre
az,2023-10-21,467.0,0.8787999999999999,mandatory_pre
az,2023-10-28,431.0,0.899,mandatory_pre
az,2023-11-04,421.0,0.8889,mandatory_pre
az,2023-11-11,502.0,0.8889,mandatory_pre
az,2023-11-18,566.0,0.8889,mandatory_pre
az,2023-11-25,542.0,0.8889,mandatory_pre
az,2023-12-02,518.0,0.899,mandatory_pre
az,2023-12-09,457.0,0.8687,mandatory_pre
az,2023-12-16,482.0,0.8586,mandatory_pre
az,2023-12-23,523.0,0.8586,mandatory_pre
az,2023-12-30,643.0,0.8484999999999999,mandatory_pre
az,2024-01-06,645.0,0.8586,mandatory_pre
az,2024-01-13,582.0,0.8687,mandatory_pre
az,2024-01-20,489.0,0.8586,mandatory_pre
az,2024-01-27,465.0,0.8687,mandatory_pre
az,2024-02-03,403.0,0.8586,mandatory_pre
az,2024-02-10,361.0,0.8586,mandatory_pre
az,2024-02-17,318.0,0.8586,mandatory_pre
az,2024-02-24,291.0,0.8586,mandatory_pre
az,2024-03-02,242.0,0.8586,mandatory_pre
az,2024-03-09,196.0,0.8586,mandatory_pre
az,2024-03-16,183.0,0.8586,mandatory_pre
az,2024-03-23,157.0,0.8586,mandatory_pre
az,2024-03-30,157.0,0.8484999999999999,mandatory_pre
az,2024-04-06,146.0,0.8586,mandatory_pre
az,2024-04-13,143.0,0.8687,mandatory_pre
az,2024-04-20,101.0,0.8586,mandatory_pre
az,2024-04-27,95.0,0.8586,mandatory_pre
az,2024-11-02,462.0,0.6566,mandatory_post
az,2024-11-09,532.0,0.9293,mandatory_post
az,2024-11-16,688.0,0.9495,mandatory_post
az,2024-11-23,787.0,0.9394,mandatory_post
az,2024-11-30,757.0,0.9192,mandatory_post
az,2024-12-07,858.0,0.9495,mandatory_post
az,2024-12-14,763.0,0.9495,mandatory_post
az,2024-12-21,771.0,0.9293,mandatory_post
az,2024-12-28,795.0,0.9495,mandatory_post
az,2025-01-04,729.0,0.9495,mandatory_post
az,2025-01-11,491.0,0.9394,mandatory_post
az,2025-01-18,452.0,0.9595999999999999,mandatory_post
az,2025-01-25,312.0,0.9595999999999999,mandatory_post
az,2025-02-01,411.0,0.9495,mandatory_post
az,2025-02-08,317.0,0.9595999999999999,mandatory_post
az,2025-02-15,324.0,0.9495,mandatory_post
az,2025-02-22,271.0,0.9595999999999999,mandatory_post
az,2025-03-01,279.0,0.9595999999999999,mandatory_post
az,2025-03-08,227.0,0.9595999999999999,mandatory_post
az,2025-03-15,179.0,0.9595999999999999,mandatory_post
az,2025-03-22,199.0,0.9595999999999999,mandatory_post
az,2025-03-29,191.0,0.9495,mandatory_post
az,2025-04-05,178.0,0.9394,mandatory_post
az,2025-04-12,136.0,0.9091,mandatory_post
az,2025-04-19,145.0,0.9394,mandatory_post
az,2025-04-26,118.0,0.9394,mandatory_post
az,2025-05-03,77.0,0.9394,mandatory_post
az,2025-05-10,77.0,0.9394,mandatory_post
az,2025-05-17,88.0,0.9495,mandatory_post
az,2025-05-24,78.0,0.9394,mandatory_post
az,2025-05-31,79.0,0.9394,mandatory_post
az,2025-06-07,79.0,0.9495,mandatory_post
az,2025-06-14,67.0,0.9495,mandatory_post
az,2025-06-21,80.0,0.9394,mandatory_post
az,2025-06-28,81.0,0.9495,mandatory_post
az,2025-07-05,78.0,0.9495,mandatory_post
az,2025-07-12,76.0,0.9394,mandatory_post
az,2025-07-19,80.0,0.9293,mandatory_post
az,2025-07-26,79.0,0.9394,mandatory_post
az,2025-08-02,93.0,0.9091,mandatory_post
az,2025-08-09,116.0,0.9293,mandatory_post
az,2025-08-16,131.0,0.9192,mandatory_post
az,2025-08-23,167.0,0.8889,mandatory_post
az,2025-08-30,193.0,0.9192,mandatory_post
az,2025-09-06,158.0,0.9192,mandatory_post
az,2025-09-13,142.0,0.9091,mandatory_post
az,2025-09-20,144.0,0.9293,mandatory_post
az,2025-09-27,120.0,0.9192,mandatory_post
az,2025-10-04,106.0,0.9192,mandatory_post
az,2025-10-11,91.0,0.9192,mandatory_post
az,2025-10-18,88.0,0.899,mandatory_post
az,2025-10-25,83.0,0.9091,mandatory_post
az,2025-11-01,90.0,0.9091,mandatory_post
az,2025-11-08,76.0,0.899,mandatory_post
az,2025-11-15,80.0,0.9091,mandatory_post
az,2025-11-22,93.0,0.899,mandatory_post
az,2025-11-29,82.0,0.8889,mandatory_post
az,2025-12-06,58.0,0.8889,mandatory_post
az,2025-12-13,70.0,0.8889,mandatory_post
az,2025-12-20,82.0,0.899,mandatory_post
az,2025-12-27,96.0,0.899,mandatory_post
az,2026-01-03,82.0,0.899,mandatory_post
az,2026-01-10,92.0,0.8889,mandatory_post
az,2026-01-17,73.0,0.9091,mandatory_post
az,2026-01-24,57.0,0.899,mandatory_post
az,2026-01-31,49.0,0.899,mandatory_post
az,2026-02-07,75.0,0.899,mandatory_post
az,2026-02-14,65.0,0.9091,mandatory_post
az,2026-02-21,68.0,0.899,mandatory_post
az,2026-02-28,72.0,0.899,mandatory_post
az,2026-03-07,57.0,0.9091,mandatory_post
az,2026-03-14,56.0,0.9192,mandatory_post
az,2026-03-21,37.0,0.9293,mandatory_post
az,2026-03-28,31.0,0.9394,mandatory_post
az,2026-04-04,27.0,0.9293,mandatory_post
az,2026-04-11,19.0,0.9495,mandatory_post
az,2026-04-18,26.0,0.9495,mandatory_post
az,2026-04-25,25.0,0.9495,mandatory_post
az,2026-05-02,29.0,0.9394,mandatory_post
az,2026-05-09,26.0,0.9394,mandatory_post
az,2026-05-16,30.0,0.9394,mandatory_post
az,2026-05-23,32.0,0.9394,mandatory_post
az,2026-05-30,34.0,0.9394,mandatory_post
az,2026-06-06,27.0,0.9394,mandatory_post
az,2026-06-13,27.0,0.9293,mandatory_post
az,2026-06-20,23.0,0.9192,mandatory_post
az,2026-06-27,18.0,0.9091,mandatory_post
az,2026-07-04,14.0,0.9091,mandatory_post
ca,2020-08-08,4836.0,0.9023,mandatory_pre
ca,2020-08-15,4273.0,0.9473999999999999,mandatory_pre
ca,2020-08-22,3498.0,0.9673999999999999,mandatory_pre
ca,2020-08-29,3100.0,0.9673999999999999,mandatory_pre
ca,2020-09-05,2888.0,0.9649,mandatory_pre
ca,2020-09-12,2572.0,0.9673999999999999,mandatory_pre
ca,2020-09-19,2253.0,0.9623999999999999,mandatory_pre
ca,2020-09-26,2191.0,0.9673999999999999,mandatory_pre
ca,2020-10-03,2176.0,0.9673999999999999,mandatory_pre
ca,2020-10-10,2223.0,0.9649,mandatory_pre
ca,2020-10-17,2290.0,0.9673999999999999,mandatory_pre
ca,2020-10-24,2364.0,0.9673999999999999,mandatory_pre
ca,2020-10-31,2523.0,0.9649,mandatory_pre
ca,2020-11-07,2881.0,0.9649,mandatory_pre
ca,2020-11-14,3467.0,0.9649,mandatory_pre
ca,2020-11-21,4864.0,0.9623999999999999,mandatory_pre
ca,2020-11-28,6828.0,0.9623999999999999,mandatory_pre
ca,2020-12-05,8883.0,0.9649,mandatory_pre
ca,2020-12-12,11623.0,0.9649,mandatory_pre
ca,2020-12-19,14891.0,0.9623999999999999,mandatory_pre
ca,2020-12-26,15418.0,0.9599,mandatory_pre
ca,2021-01-02,15933.0,0.9599,mandatory_pre
ca,2021-01-09,16721.0,0.9599,mandatory_pre
ca,2021-01-16,14726.0,0.9599,mandatory_pre
ca,2021-01-23,13038.0,0.9599,mandatory_pre
ca,2021-01-30,10564.0,0.9599,mandatory_pre
ca,2021-02-06,8437.0,0.9599,mandatory_pre
ca,2021-02-13,6372.0,0.9599,mandatory_pre
ca,2021-02-20,4842.0,0.9599,mandatory_pre
ca,2021-02-27,3829.0,0.9599,mandatory_pre
ca,2021-03-06,3139.0,0.9599,mandatory_pre
ca,2021-03-13,2612.0,0.9599,mandatory_pre
ca,2021-03-20,2465.0,0.9599,mandatory_pre
ca,2021-03-27,2120.0,0.9599,mandatory_pre
ca,2021-04-03,1977.0,0.9599,mandatory_pre
ca,2021-04-10,1753.0,0.9599,mandatory_pre
ca,2021-04-17,1904.0,0.9599,mandatory_pre
ca,2021-04-24,1678.0,0.9573999999999999,mandatory_pre
ca,2021-05-01,1696.0,0.9599,mandatory_pre
ca,2021-05-08,1526.0,0.9599,mandatory_pre
ca,2021-05-15,1333.0,0.9449,mandatory_pre
ca,2021-05-22,1323.0,0.9573999999999999,mandatory_pre
ca,2021-05-29,1120.0,0.9573999999999999,mandatory_pre
ca,2021-06-05,1104.0,0.9573999999999999,mandatory_pre
ca,2021-06-12,1004.0,0.9573999999999999,mandatory_pre
ca,2021-06-19,936.0,0.9573999999999999,mandatory_pre
ca,2021-06-26,1026.0,0.9573999999999999,mandatory_pre
ca,2021-07-03,1189.0,0.9573999999999999,mandatory_pre
ca,2021-07-10,1410.0,0.9599,mandatory_pre
ca,2021-07-17,1927.0,0.9573999999999999,mandatory_pre
ca,2021-07-24,2818.0,0.9573999999999999,mandatory_pre
ca,2021-07-31,3975.0,0.9573999999999999,mandatory_pre
ca,2021-08-07,5215.0,0.9573999999999999,mandatory_pre
ca,2021-08-14,6258.0,0.9549,mandatory_pre
ca,2021-08-21,6767.0,0.9573999999999999,mandatory_pre
ca,2021-08-28,6640.0,0.9573999999999999,mandatory_pre
ca,2021-09-04,6133.0,0.9573999999999999,mandatory_pre
ca,2021-09-11,5165.0,0.9573999999999999,mandatory_pre
ca,2021-09-18,4489.0,0.9573999999999999,mandatory_pre
ca,2021-09-25,3924.0,0.9573999999999999,mandatory_pre
ca,2021-10-02,3176.0,0.9573999999999999,mandatory_pre
ca,2021-10-09,2846.0,0.9599,mandatory_pre
ca,2021-10-16,2731.0,0.9573999999999999,mandatory_pre
ca,2021-10-23,2866.0,0.9573999999999999,mandatory_pre
ca,2021-10-30,3091.0,0.9573999999999999,mandatory_pre
ca,2021-11-06,2991.0,0.9573999999999999,mandatory_pre
ca,2021-11-13,2603.0,0.9573999999999999,mandatory_pre
ca,2021-11-20,2495.0,0.9573999999999999,mandatory_pre
ca,2021-11-27,2248.0,0.9573999999999999,mandatory_pre
ca,2021-12-04,2500.0,0.9573999999999999,mandatory_pre
ca,2021-12-11,2717.0,0.9573999999999999,mandatory_pre
ca,2021-12-18,2697.0,0.9573999999999999,mandatory_pre
ca,2021-12-25,2977.0,0.9573999999999999,mandatory_pre
ca,2022-01-01,6224.0,0.9549,mandatory_pre
ca,2022-01-08,11111.0,0.9549,mandatory_pre
ca,2022-01-15,14412.0,0.9573999999999999,mandatory_pre
ca,2022-01-22,14735.0,0.9573999999999999,mandatory_pre
ca,2022-01-29,13152.0,0.9573999999999999,mandatory_pre
ca,2022-02-05,9973.0,0.9573999999999999,mandatory_pre
ca,2022-02-12,7660.0,0.9573999999999999,mandatory_pre
ca,2022-02-19,5236.0,0.9573999999999999,mandatory_pre
ca,2022-02-26,3694.0,0.9573999999999999,mandatory_pre
ca,2022-03-05,2946.0,0.9573999999999999,mandatory_pre
ca,2022-03-12,2106.0,0.9549,mandatory_pre
ca,2022-03-19,1629.0,0.9573999999999999,mandatory_pre
ca,2022-03-26,1302.0,0.9573999999999999,mandatory_pre
ca,2022-04-02,1011.0,0.9573999999999999,mandatory_pre
ca,2022-04-09,964.0,0.9549,mandatory_pre
ca,2022-04-16,876.0,0.9549,mandatory_pre
ca,2022-04-23,1017.0,0.9549,mandatory_pre
ca,2022-04-30,1093.0,0.9549,mandatory_pre
ca,2022-05-07,1422.0,0.9523999999999999,mandatory_pre
ca,2022-05-14,1597.0,0.9523999999999999,mandatory_pre
ca,2022-05-21,2235.0,0.9523999999999999,mandatory_pre
ca,2022-05-28,2553.0,0.9523999999999999,mandatory_pre
ca,2022-06-04,2888.0,0.9523999999999999,mandatory_pre
ca,2022-06-11,3342.0,0.9523999999999999,mandatory_pre
ca,2022-06-18,3379.0,0.9523999999999999,mandatory_pre
ca,2022-06-25,3841.0,0.9449,mandatory_pre
ca,2022-07-02,4325.0,0.9449,mandatory_pre
ca,2022-07-09,4591.0,0.9549,mandatory_pre
ca,2022-07-16,5125.0,0.9549,mandatory_pre
ca,2022-07-23,5290.0,0.9549,mandatory_pre
ca,2022-07-30,4851.0,0.9523999999999999,mandatory_pre
ca,2022-08-06,4661.0,0.9599,mandatory_pre
ca,2022-08-13,4242.0,0.9549,mandatory_pre
ca,2022-08-20,4116.0,0.9573999999999999,mandatory_pre
ca,2022-08-27,4031.0,0.9599,mandatory_pre
ca,2022-09-03,3465.0,0.9649,mandatory_pre
ca,2022-09-10,3270.0,0.9649,mandatory_pre
ca,2022-09-17,2977.0,0.9649,mandatory_pre
ca,2022-09-24,2331.0,0.9649,mandatory_pre
ca,2022-10-01,2202.0,0.9649,mandatory_pre
ca,2022-10-08,2078.0,0.9649,mandatory_pre
ca,2022-10-15,2039.0,0.9649,mandatory_pre
ca,2022-10-22,1945.0,0.9673999999999999,mandatory_pre
ca,2022-10-29,1767.0,0.9673999999999999,mandatory_pre
ca,2022-11-05,1987.0,0.9673999999999999,mandatory_pre
ca,2022-11-12,2436.0,0.9673999999999999,mandatory_pre
ca,2022-11-19,2812.0,0.9673999999999999,mandatory_pre
ca,2022-11-26,3598.0,0.9599,mandatory_pre
ca,2022-12-03,4953.0,0.9649,mandatory_pre
ca,2022-12-10,4981.0,0.9649,mandatory_pre
ca,2022-12-17,4922.0,0.9699,mandatory_pre
ca,2022-12-24,5015.0,0.9623999999999999,mandatory_pre
ca,2022-12-31,5349.0,0.9573999999999999,mandatory_pre
ca,2023-01-07,4825.0,0.9623999999999999,mandatory_pre
ca,2023-01-14,4089.0,0.9673999999999999,mandatory_pre
ca,2023-01-21,3228.0,0.9699,mandatory_pre
ca,2023-01-28,2818.0,0.9699,mandatory_pre
ca,2023-02-04,2878.0,0.9699,mandatory_pre
ca,2023-02-11,3031.0,0.9699,mandatory_pre
ca,2023-02-18,2999.0,0.9699,mandatory_pre
ca,2023-02-25,3141.0,0.9699,mandatory_pre
ca,2023-03-04,2930.0,0.9699,mandatory_pre
ca,2023-03-11,2691.0,0.9699,mandatory_pre
ca,2023-03-18,2372.0,0.9699,mandatory_pre
ca,2023-03-25,2029.0,0.9699,mandatory_pre
ca,2023-04-01,1917.0,0.9699,mandatory_pre
ca,2023-04-08,1775.0,0.9699,mandatory_pre
ca,2023-04-15,1766.0,0.9699,mandatory_pre
ca,2023-04-22,1642.0,0.9699,mandatory_pre
ca,2023-04-29,1551.0,0.9699,mandatory_pre
ca,2023-05-06,1414.0,0.9699,mandatory_pre
ca,2023-05-13,1400.0,0.9699,mandatory_pre
ca,2023-05-20,1382.0,0.9599,mandatory_pre
ca,2023-05-27,1377.0,0.9599,mandatory_pre
ca,2023-06-03,1221.0,0.9599,mandatory_pre
ca,2023-06-10,1256.0,0.9623999999999999,mandatory_pre
ca,2023-06-17,1295.0,0.9623999999999999,mandatory_pre
ca,2023-06-24,1193.0,0.9623999999999999,mandatory_pre
ca,2023-07-01,1181.0,0.9623999999999999,mandatory_pre
ca,2023-07-08,1224.0,0.9623999999999999,mandatory_pre
ca,2023-07-15,1268.0,0.9599,mandatory_pre
ca,2023-07-22,1398.0,0.9599,mandatory_pre
ca,2023-07-29,1455.0,0.9599,mandatory_pre
ca,2023-08-05,1688.0,0.9573999999999999,mandatory_pre
ca,2023-08-12,2034.0,0.9499,mandatory_pre
ca,2023-08-19,2422.0,0.9499,mandatory_pre
ca,2023-08-26,2701.0,0.9499,mandatory_pre
ca,2023-09-02,2854.0,0.9549,mandatory_pre
ca,2023-09-09,2908.0,0.9599,mandatory_pre
ca,2023-09-16,2751.0,0.9599,mandatory_pre
ca,2023-09-23,2589.0,0.9599,mandatory_pre
ca,2023-09-30,2248.0,0.9599,mandatory_pre
ca,2023-10-07,2049.0,0.9573999999999999,mandatory_pre
ca,2023-10-14,1833.0,0.9573999999999999,mandatory_pre
ca,2023-10-21,1939.0,0.9573999999999999,mandatory_pre
ca,2023-10-28,1620.0,0.9573999999999999,mandatory_pre
ca,2023-11-04,1694.0,0.9573999999999999,mandatory_pre
ca,2023-11-11,1806.0,0.9573999999999999,mandatory_pre
ca,2023-11-18,2061.0,0.9549,mandatory_pre
ca,2023-11-25,2229.0,0.9573999999999999,mandatory_pre
ca,2023-12-02,2686.0,0.9549,mandatory_pre
ca,2023-12-09,2651.0,0.9549,mandatory_pre
ca,2023-12-16,2982.0,0.9549,mandatory_pre
ca,2023-12-23,3423.0,0.9549,mandatory_pre
ca,2023-12-30,3892.0,0.9549,mandatory_pre
ca,2024-01-06,3847.0,0.9549,mandatory_pre
ca,2024-01-13,3460.0,0.9573999999999999,mandatory_pre
ca,2024-01-20,3225.0,0.9573999999999999,mandatory_pre
ca,2024-01-27,2761.0,0.9549,mandatory_pre
ca,2024-02-03,2384.0,0.9573999999999999,mandatory_pre
ca,2024-02-10,2107.0,0.9573999999999999,mandatory_pre
ca,2024-02-17,2017.0,0.9549,mandatory_pre
ca,2024-02-24,1687.0,0.9573999999999999,mandatory_pre
ca,2024-03-02,1501.0,0.9549,mandatory_pre
ca,2024-03-09,1262.0,0.9549,mandatory_pre
ca,2024-03-16,1118.0,0.9549,mandatory_pre
ca,2024-03-23,1006.0,0.9549,mandatory_pre
ca,2024-03-30,876.0,0.9573999999999999,mandatory_pre
ca,2024-04-06,822.0,0.9549,mandatory_pre
ca,2024-04-13,818.0,0.9499,mandatory_pre
ca,2024-04-20,736.0,0.9423999999999999,mandatory_pre
ca,2024-04-27,724.0,0.9373,mandatory_pre
ca,2024-11-02,542.0,0.7569,mandatory_post
ca,2024-11-09,643.0,0.9623999999999999,mandatory_post
ca,2024-11-16,715.0,0.9673999999999999,mandatory_post
ca,2024-11-23,689.0,0.9723999999999999,mandatory_post
ca,2024-11-30,703.0,0.9649,mandatory_post
ca,2024-12-07,781.0,0.9699,mandatory_post
ca,2024-12-14,763.0,0.9723999999999999,mandatory_post
ca,2024-12-21,863.0,0.9449,mandatory_post
ca,2024-12-28,979.0,0.9699,mandatory_post
ca,2025-01-04,1069.0,0.9699,mandatory_post
ca,2025-01-11,977.0,0.9749,mandatory_post
ca,2025-01-18,973.0,0.9723999999999999,mandatory_post
ca,2025-01-25,953.0,0.9673999999999999,mandatory_post
ca,2025-02-01,1028.0,0.9699,mandatory_post
ca,2025-02-08,944.0,0.9799,mandatory_post
ca,2025-02-15,891.0,0.9599,mandatory_post
ca,2025-02-22,738.0,0.9799,mandatory_post
ca,2025-03-01,694.0,0.9773999999999999,mandatory_post
ca,2025-03-08,636.0,0.9773999999999999,mandatory_post
ca,2025-03-15,609.0,0.9773999999999999,mandatory_post
ca,2025-03-22,609.0,0.9773999999999999,mandatory_post
ca,2025-03-29,598.0,0.9573999999999999,mandatory_post
ca,2025-04-05,527.0,0.9523999999999999,mandatory_post
ca,2025-04-12,625.0,0.9523999999999999,mandatory_post
ca,2025-04-19,543.0,0.9549,mandatory_post
ca,2025-04-26,550.0,0.9499,mandatory_post
ca,2025-05-03,483.0,0.9098,mandatory_post
ca,2025-05-10,512.0,0.9523999999999999,mandatory_post
ca,2025-05-17,514.0,0.9473999999999999,mandatory_post
ca,2025-05-24,595.0,0.9473999999999999,mandatory_post
ca,2025-05-31,625.0,0.9499,mandatory_post
ca,2025-06-07,623.0,0.9473999999999999,mandatory_post
ca,2025-06-14,552.0,0.9473999999999999,mandatory_post
ca,2025-06-21,580.0,0.9449,mandatory_post
ca,2025-06-28,588.0,0.9473999999999999,mandatory_post
ca,2025-07-05,631.0,0.9449,mandatory_post
ca,2025-07-12,686.0,0.9473999999999999,mandatory_post
ca,2025-07-19,746.0,0.9449,mandatory_post
ca,2025-07-26,757.0,0.9449,mandatory_post
ca,2025-08-02,944.0,0.9449,mandatory_post
ca,2025-08-09,1063.0,0.9599,mandatory_post
ca,2025-08-16,1220.0,0.9623999999999999,mandatory_post
ca,2025-08-23,1535.0,0.9623999999999999,mandatory_post
ca,2025-08-30,1637.0,0.9623999999999999,mandatory_post
ca,2025-09-06,1722.0,0.9649,mandatory_post
ca,2025-09-13,1664.0,0.9673999999999999,mandatory_post
ca,2025-09-20,1369.0,0.9649,mandatory_post
ca,2025-09-27,1195.0,0.9673999999999999,mandatory_post
ca,2025-10-04,1017.0,0.9699,mandatory_post
ca,2025-10-11,786.0,0.9673999999999999,mandatory_post
ca,2025-10-18,609.0,0.9723999999999999,mandatory_post
ca,2025-10-25,511.0,0.9673999999999999,mandatory_post
ca,2025-11-01,471.0,0.9673999999999999,mandatory_post
ca,2025-11-08,385.0,0.9699,mandatory_post
ca,2025-11-15,298.0,0.9623999999999999,mandatory_post
ca,2025-11-22,302.0,0.9623999999999999,mandatory_post
ca,2025-11-29,241.0,0.9623999999999999,mandatory_post
ca,2025-12-06,267.0,0.9649,mandatory_post
ca,2025-12-13,293.0,0.9473999999999999,mandatory_post
ca,2025-12-20,317.0,0.9623999999999999,mandatory_post
ca,2025-12-27,344.0,0.9673999999999999,mandatory_post
ca,2026-01-03,345.0,0.9699,mandatory_post
ca,2026-01-10,338.0,0.9649,mandatory_post
ca,2026-01-17,303.0,0.9623999999999999,mandatory_post
ca,2026-01-24,283.0,0.9623999999999999,mandatory_post
ca,2026-01-31,268.0,0.9599,mandatory_post
ca,2026-02-07,325.0,0.9649,mandatory_post
ca,2026-02-14,345.0,0.9649,mandatory_post
ca,2026-02-21,293.0,0.9599,mandatory_post
ca,2026-02-28,279.0,0.9499,mandatory_post
ca,2026-03-07,238.0,0.9373,mandatory_post
ca,2026-03-14,205.0,0.9398000000000001,mandatory_post
ca,2026-03-21,219.0,0.9549,mandatory_post
ca,2026-03-28,177.0,0.9573999999999999,mandatory_post
ca,2026-04-04,152.0,0.9348000000000001,mandatory_post
ca,2026-04-11,160.0,0.9523999999999999,mandatory_post
ca,2026-04-18,142.0,0.9549,mandatory_post
ca,2026-04-25,147.0,0.9499,mandatory_post
ca,2026-05-02,164.0,0.9523999999999999,mandatory_post
ca,2026-05-09,171.0,0.9098,mandatory_post
ca,2026-05-16,151.0,0.9473999999999999,mandatory_post
ca,2026-05-23,170.0,0.9373,mandatory_post
ca,2026-05-30,121.0,0.9273,mandatory_post
ca,2026-06-06,155.0,0.9298000000000001,mandatory_post
ca,2026-06-13,137.0,0.9273,mandatory_post
ca,2026-06-20,148.0,0.9148000000000001,mandatory_post
ca,2026-06-27,124.0,0.8946999999999999,mandatory_post
ca,2026-07-04,152.0,0.7719,mandatory_post
co,2020-08-08,316.0,0.74,mandatory_pre
co,2020-08-15,256.0,0.87,mandatory_pre
co,2020-08-22,147.0,0.9,mandatory_pre
co,2020-08-29,137.0,0.9,mandatory_pre
co,2020-09-05,137.0,0.89,mandatory_pre
co,2020-09-12,118.0,0.89,mandatory_pre
co,2020-09-19,145.0,0.91,mandatory_pre
co,2020-09-26,207.0,0.91,mandatory_pre
co,2020-10-03,204.0,0.91,mandatory_pre
co,2020-10-10,281.0,0.91,mandatory_pre
co,2020-10-17,458.0,0.91,mandatory_pre
