state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served,admits,coverage,admits_per100k,log10_conc_lag1,log10_conc_lag2,log10_conc_lag3,conc_delta_1w,conc_roll3,split_era,month,epiweek_of_year,regime_mandatory_post,regime_mandatory_pre,season_fall,season_spring,season_summer,season_winter,region_midwest,region_northeast,region_south,region_territory,region_west
ca,2023-03-04,5.652080049279601,5.666081969712031,0.6918016663642643,95,47,0.0,50132367,2930.0,0.9699,5.844527548439913,5.788881480819226,5.73459898277407,5.705803188089069,-0.1368014315396255,5.725186837624299,train,3,9,False,True,False,True,False,False,False,False,False,False,True
ca,2023-03-11,5.603016106152884,5.601468818877709,0.5946531793739509,101,48,0.0,51075806,2691.0,0.9699,5.268639324066663,5.652080049279601,5.788881480819226,5.73459898277407,-0.0490639431267165,5.68132587875057,train,3,10,False,True,False,True,False,False,False,False,False,False,True
ca,2023-03-18,5.4658766973494375,5.400287609112579,0.4232918641276829,106,48,0.0,51037542,2372.0,0.9699,4.6475592417832345,5.603016106152884,5.652080049279601,5.788881480819226,-0.1371394088034465,5.573657617593974,train,3,11,False,True,False,True,False,False,False,False,False,False,True
ca,2023-03-25,5.396167613889272,5.2881521581829265,0.3146543269979205,95,42,0.0,50732816,2029.0,0.9699,3.999383751928929,5.4658766973494375,5.603016106152884,5.652080049279601,-0.0697090834601654,5.4883534724638645,train,3,12,False,True,False,True,False,False,False,False,False,False,True
ca,2023-04-01,5.387919133317463,5.399981471973809,0.2913063188087997,101,47,0.0099009900990099,51243091,1917.0,0.9699,3.740992127114268,5.396167613889272,5.4658766973494375,5.603016106152884,-0.008248480571809,5.416654481518724,train,4,13,False,True,False,True,False,False,False,False,False,False,True
ca,2023-04-08,5.405642021821218,5.392162272182089,0.2862987794762732,94,42,0.0,51222116,1775.0,0.9699,3.4653000278239183,5.387919133317463,5.396167613889272,5.4658766973494375,0.017722888503755,5.396576256342651,train,4,14,False,True,False,True,False,False,False,False,False,False,True
ca,2023-04-15,5.392062187232837,5.4915114976141455,0.2981854272174063,94,43,0.0,51030116,1766.0,0.9699,3.4607015198632904,5.405642021821218,5.387919133317463,5.396167613889272,-0.0135798345883806,5.395207780790506,train,4,15,False,True,False,True,False,False,False,False,False,False,True
ca,2023-04-22,5.408376372422009,5.424540402994989,0.2738800687988725,100,48,0.0,50599556,1642.0,0.9699,3.245087763220689,5.392062187232837,5.405642021821218,5.387919133317463,0.0163141851891719,5.402026860492021,train,4,16,False,True,False,True,False,False,False,False,False,False,True
ca,2023-04-29,5.356868521505312,5.350083187813172,0.1981456086510268,103,49,0.0,49159829,1551.0,0.9699,3.1550150428716908,5.408376372422009,5.392062187232837,5.405642021821218,-0.051507850916697,5.385769027053386,train,4,17,False,True,False,True,False,False,False,False,False,False,True
ca,2023-05-06,5.3474640148592,5.38641273975853,0.22118385820383,110,48,0.0,50526251,1414.0,0.9699,2.798545255217926,5.356868521505312,5.408376372422009,5.392062187232837,-0.0094045066461125,5.370902969595506,train,5,18,False,True,False,True,False,False,False,False,False,False,True
ca,2023-05-13,5.365116119338426,5.405791632713349,0.2111422356791196,106,48,0.0,44774593,1400.0,0.9699,3.1267732573247513,5.3474640148592,5.356868521505312,5.408376372422009,0.0176521044792261,5.356482885234311,train,5,19,False,True,False,True,False,False,False,False,False,False,True
ca,2023-05-20,5.300222679091794,5.33835986229374,0.1692187870364281,111,49,0.0,51296773,1382.0,0.9599,2.69412658765104,5.365116119338426,5.3474640148592,5.356868521505312,-0.0648934402466316,5.337600937763139,train,5,20,False,True,False,True,False,False,False,False,False,False,True
ca,2023-05-27,5.293572602531519,5.43514943734969,0.1387309315961764,113,50,0.0,49473427,1377.0,0.9599,2.7833123426036366,5.300222679091794,5.365116119338426,5.3474640148592,-0.006650076560275,5.319637133653913,train,5,21,False,True,False,True,False,False,False,False,False,False,True
ca,2023-06-03,5.293349270744222,5.37659095215317,0.1477903946907401,95,49,0.0,46795202,1221.0,0.9599,2.609241862018247,5.293572602531519,5.300222679091794,5.365116119338426,-0.0002233317872972,5.295714850789178,train,6,22,False,True,False,False,True,False,False,False,False,False,True
ca,2023-06-10,5.130204646167424,5.220415386533827,-0.0853075554963026,109,49,0.018348623853211,49770473,1256.0,0.9624,2.523584616123701,5.293349270744222,5.293572602531519,5.300222679091794,-0.1631446245767973,5.239042173147722,train,6,23,False,True,False,False,True,False,False,False,False,False,True
ca,2023-06-17,5.223729595063312,5.2122603359781765,-0.0216812846797854,101,45,0.0099009900990099,44645933,1295.0,0.9624,2.900600150970078,5.130204646167424,5.293349270744222,5.293572602531519,0.0935249488958875,5.215761170658319,train,6,24,False,True,False,False,True,False,False,False,False,False,True
ca,2023-06-24,5.302418701692133,5.298840869897386,0.0992560999423152,92,45,0.0,49787585,1193.0,0.9624,2.396179690177782,5.223729595063312,5.130204646167424,5.293349270744222,0.0786891066288211,5.218784314307623,train,6,25,False,True,False,False,True,False,False,False,False,False,True
ca,2023-07-01,5.363495138850235,5.292604689876715,0.2497954949488505,112,47,0.0,51640584,1181.0,0.9624,2.2869609685281636,5.302418701692133,5.223729595063312,5.130204646167424,0.0610764371581016,5.296547811868559,train,7,26,False,True,False,False,True,False,False,False,False,False,True
ca,2023-07-08,5.2935424685601085,5.344873569318716,0.08044893842243,94,43,0.0106382978723404,48714575,1224.0,0.9624,2.5125950498387803,5.363495138850235,5.302418701692133,5.223729595063312,-0.0699526702901263,5.319818769700825,train,7,27,False,True,False,False,True,False,False,False,False,False,True
ca,2023-07-15,5.365517009717679,5.383494371956608,0.2570699932397493,111,47,0.0,48858288,1268.0,0.9599,2.595260808156029,5.2935424685601085,5.363495138850235,5.302418701692133,0.0719745411575703,5.340851539042673,train,7,28,False,True,False,False,True,False,False,False,False,False,True
ca,2023-07-22,5.4282988419734295,5.429761966760145,0.317558769103152,109,47,0.0,50301141,1398.0,0.9599,2.779261011196545,5.365517009717679,5.2935424685601085,5.363495138850235,0.0627818322557507,5.362452773417072,train,7,29,False,True,False,False,True,False,False,False,False,False,True
ca,2023-07-29,5.427261856647009,5.458248341807416,0.3893013334051404,111,46,0.009009009009009,51028596,1455.0,0.9599,2.851342412007573,5.4282988419734295,5.365517009717679,5.2935424685601085,-0.0010369853264204,5.407025902779373,train,7,30,False,True,False,False,True,False,False,False,False,False,True
ca,2023-08-05,5.607621648026751,5.621679915389791,0.6588691019792787,106,44,0.0,50762000,1688.0,0.9574,3.3253220913281587,5.427261856647009,5.4282988419734295,5.365517009717679,0.1803597913797423,5.487727448882396,train,8,31,False,True,False,False,True,False,False,False,False,False,True
ca,2023-08-12,5.587278875964185,5.579579544569202,0.6310295981283021,115,47,0.0,50006533,2034.0,0.9499,4.067468544559968,5.607621648026751,5.427261856647009,5.4282988419734295,-0.0203427720625661,5.540720793545982,train,8,32,False,True,False,False,True,False,False,False,False,False,True
ca,2023-08-19,5.615107189698349,5.638125913738012,0.6650794562692427,118,45,0.0,51084708,2422.0,0.9499,4.741144845146223,5.587278875964185,5.607621648026751,5.427261856647009,0.0278283137341635,5.603335904563095,train,8,33,False,True,False,False,True,False,False,False,False,False,True
ca,2023-08-26,5.610644840912079,5.625223780169861,0.716008462800834,118,49,0.0,50560003,2701.0,0.9499,5.342167404539118,5.615107189698349,5.587278875964185,5.607621648026751,-0.0044623487862693,5.604343635524871,train,8,34,False,True,False,False,True,False,False,False,False,False,True
ca,2023-09-02,5.701213497531485,5.6600414997899655,0.8170758422643897,116,47,0.0,49433425,2854.0,0.9549,5.77342152602212,5.610644840912079,5.615107189698349,5.587278875964185,0.0905686566194061,5.642321842713971,train,9,35,False,True,True,False,False,False,False,False,False,False,True
ca,2023-09-09,5.5810942371150425,5.573746565565573,0.6731987258747891,108,49,0.0,49930167,2908.0,0.9599,5.824134335460965,5.701213497531485,5.610644840912079,5.615107189698349,-0.1201192604164429,5.6309841918528685,train,9,36,False,True,True,False,False,False,False,False,False,False,True
ca,2023-09-16,5.5720879162043255,5.565899784154218,0.6557511526784525,126,49,0.0,51564138,2751.0,0.9599,5.335103245592896,5.5810942371150425,5.701213497531485,5.610644840912079,-0.0090063209107169,5.618131883616951,train,9,37,False,True,True,False,False,False,False,False,False,False,True
ca,2023-09-23,5.277521524743473,5.31989914588245,0.367660383721992,87,33,0.0,46978758,2589.0,0.9599,5.511001376409313,5.5720879162043255,5.5810942371150425,5.701213497531485,-0.2945663914608527,5.476901226020947,train,9,38,False,True,True,False,False,False,False,False,False,False,True
ca,2023-09-30,5.236712607218798,5.3006651155510625,0.2918294606494489,88,34,0.0,47864070,2248.0,0.9599,4.696633612645143,5.277521524743473,5.5720879162043255,5.5810942371150425,-0.040808917524675,5.3621073493888645,train,9,39,False,True,True,False,False,False,False,False,False,False,True
ca,2023-10-07,5.243134812750418,5.287767569026867,0.2872730439106044,82,34,0.0,46058730,2049.0,0.9574,4.448668037525134,5.236712607218798,5.277521524743473,5.5720879162043255,0.0064222055316198,5.252456314904229,train,10,40,False,True,True,False,False,False,False,False,False,False,True
ca,2023-10-14,5.184735611026164,5.238336057067972,0.2323125024308203,78,34,0.0,47365824,1833.0,0.9574,3.8698788392238255,5.243134812750418,5.236712607218798,5.277521524743473,-0.0583992017242538,5.221527676998459,train,10,41,False,True,True,False,False,False,False,False,False,False,True
ca,2023-10-21,5.177257045058761,5.217108928259194,0.2133028615367622,92,34,0.0,47784000,1939.0,0.9574,4.057843629666834,5.184735611026164,5.243134812750418,5.236712607218798,-0.0074785659674025,5.201709156278447,train,10,42,False,True,True,False,False,False,False,False,False,False,True
ca,2023-10-28,5.186597490276425,5.193082837261886,0.2184560396513162,93,34,0.0,47620899,1620.0,0.9574,3.401867738784184,5.177257045058761,5.184735611026164,5.243134812750418,0.0093404452176635,5.182863382120449,train,10,43,False,True,True,False,False,False,False,False,False,False,True
ca,2023-11-04,5.212818755089664,5.255777413866652,0.2489474413906066,84,32,0.0,43339393,1694.0,0.9574,3.90868418484772,5.186597490276425,5.177257045058761,5.184735611026164,0.0262212648132393,5.192224430141617,train,11,44,False,True,True,False,False,False,False,False,False,False,True
ca,2023-11-11,5.346496534568488,5.344184706003049,0.4372570865668125,81,32,0.0,44941289,1806.0,0.9574,4.018576325213992,5.212818755089664,5.186597490276425,5.177257045058761,0.1336777794788242,5.248637593311526,train,11,45,False,True,True,False,False,False,False,False,False,False,True
ca,2023-11-18,5.403792677598038,5.364229178007633,0.4835507508381072,84,34,0.0,44494104,2061.0,0.9549,4.632074397992148,5.346496534568488,5.212818755089664,5.186597490276425,0.0572961430295499,5.321035989085396,train,11,46,False,True,True,False,False,False,False,False,False,False,True
ca,2023-11-25,5.280702426734724,5.3228717539486405,0.3795744301608165,74,37,0.0,44587345,2229.0,0.9574,4.9991763357966255,5.403792677598038,5.346496534568488,5.212818755089664,-0.1230902508633144,5.343663879633749,train,11,47,False,True,True,False,False,False,False,False,False,False,True
ca,2023-12-02,5.445169857557363,5.468802310811472,0.5933390492366172,92,36,0.0,45619687,2686.0,0.9549,5.887808918987103,5.280702426734724,5.403792677598038,5.346496534568488,0.164467430822639,5.376554987296708,train,12,48,False,True,False,False,False,True,False,False,False,False,True
ca,2023-12-09,5.479624473258805,5.514309222547007,0.6502555768337209,96,39,0.0,46144507,2651.0,0.9549,5.744995823663259,5.445169857557363,5.280702426734724,5.403792677598038,0.034454615701442,5.4018322525169635,train,12,49,False,True,False,False,False,True,False,False,False,False,True
ca,2023-12-16,5.498463045894226,5.522813399439417,0.6860071196044591,103,40,0.0,46615080,2982.0,0.9549,6.397071505615779,5.479624473258805,5.445169857557363,5.280702426734724,0.0188385726354214,5.47441912557013,train,12,50,False,True,False,False,False,True,False,False,False,False,True
ca,2023-12-23,5.573325935724327,5.667361227681375,0.8128309292371755,105,43,0.0,46774199,3423.0,0.9549,7.318137078092989,5.498463045894226,5.479624473258805,5.445169857557363,0.0748628898301007,5.5171378182924515,train,12,51,False,True,False,False,False,True,False,False,False,False,True
ca,2023-12-30,5.647903922229917,5.698483582792017,0.8793447230873852,81,37,0.0,44543165,3892.0,0.9549,8.737591951537347,5.573325935724327,5.498463045894226,5.479624473258805,0.0745779865055897,5.573230967949489,train,12,52,False,True,False,False,False,True,False,False,False,False,True
ca,2024-01-06,5.57845402602951,5.637080459346236,0.797299791614179,89,42,0.0,44527053,3847.0,0.9549,8.63969147026191,5.647903922229917,5.573325935724327,5.498463045894226,-0.0694498962004068,5.599894627994584,train,1,1,False,True,False,False,False,True,False,False,False,False,True
ca,2024-01-13,5.470251636455728,5.540971088121733,0.6828312837967584,114,44,0.0,47588508,3460.0,0.9574,7.270662908784616,5.57845402602951,5.647903922229917,5.573325935724327,-0.1082023895737815,5.565536528238385,train,1,2,False,True,False,False,False,True,False,False,False,False,True
ca,2024-01-20,5.460145930947946,5.504294662233375,0.6573644054778458,103,44,0.0,44623785,3225.0,0.9574,7.227087527425117,5.470251636455728,5.57845402602951,5.647903922229917,-0.0101057055077822,5.502950531144395,train,1,3,False,True,False,False,False,True,False,False,False,False,True
ca,2024-01-27,5.231340952587567,5.314207306382984,0.3485827272174089,110,44,0.0,45803934,2761.0,0.9549,6.0278665146971875,5.460145930947946,5.470251636455728,5.57845402602951,-0.2288049783603787,5.387246173330413,train,1,4,False,True,False,False,False,True,False,False,False,False,True
ca,2024-02-03,5.2588455688091,5.341209503730157,0.3770849540945296,117,46,0.0,45409890,2384.0,0.9574,5.2499576634076845,5.231340952587567,5.460145930947946,5.470251636455728,0.0275046162215328,5.316777484114871,train,2,5,False,True,False,False,False,True,False,False,False,False,True
ca,2024-02-10,4.998487578480743,5.116451270860465,0.0025745435014246,118,46,0.0169491525423728,48789901,2107.0,0.9574,4.318516653682081,5.2588455688091,5.231340952587567,5.460145930947946,-0.260357990328357,5.162891366625803,train,2,6,False,True,False,False,False,True,False,False,False,False,True
ca,2024-02-17,5.146573186991577,5.213597702322085,0.2250542689160601,117,45,0.0,48242171,2017.0,0.9549,4.180989284250909,4.998487578480743,5.2588455688091,5.231340952587567,0.1480856085108337,5.134635444760473,train,2,7,False,True,False,False,False,True,False,False,False,False,True
ca,2024-02-24,4.92131704386776,4.972780182437853,-0.1110237682070517,106,46,0.0094339622641509,45487477,1687.0,0.9574,3.708713059640569,5.146573186991577,4.998487578480743,5.2588455688091,-0.2252561431238167,5.022125936446693,train,2,8,False,True,False,False,False,True,False,False,False,False,True
ca,2024-03-02,4.937655948617414,4.963491825430204,-0.0802708134226893,112,46,0.0,46733561,1501.0,0.9549,3.211824581482246,4.92131704386776,5.146573186991577,4.998487578480743,0.016338904749654,5.001848726492251,train,3,9,False,True,False,True,False,False,False,False,False,False,True
ca,2024-03-09,4.828037632809073,4.888902528572369,-0.2586430963881257,123,47,0.008130081300813,48962144,1262.0,0.9549,2.5775015081038934,4.937655948617414,4.92131704386776,5.146573186991577,-0.1096183158083414,4.895670208431415,train,3,10,False,True,False,True,False,False,False,False,False,False,True
ca,2024-03-16,4.768044847698959,4.751446300111118,-0.2712165423592469,126,48,0.0,48843498,1118.0,0.9549,2.288943351272671,4.828037632809073,4.937655948617414,4.92131704386776,-0.059992785110114,4.844579476375149,train,3,11,False,True,False,True,False,False,False,False,False,False,True
ca,2024-03-23,4.773583363278389,4.8255908547951005,-0.2910263501870287,121,51,0.0,48319794,1006.0,0.9549,2.0819625183004713,4.768044847698959,4.828037632809073,4.937655948617414,0.0055385155794303,4.7898886145954735,train,3,12,False,True,False,True,False,False,False,False,False,False,True
ca,2024-03-30,4.629791343160279,4.6969862146584305,-0.4946202775634595,126,50,0.0,49070718,876.0,0.9574,1.7851786884389995,4.773583363278389,4.768044847698959,4.828037632809073,-0.1437920201181102,4.723806518045875,train,3,13,False,True,False,True,False,False,False,False,False,False,True
ca,2024-04-06,4.641250051064306,4.65843636292292,-0.5133661603947185,122,50,0.0,48583339,822.0,0.9549,1.6919380530844124,4.629791343160279,4.773583363278389,4.768044847698959,0.0114587079040271,4.681541585834324,train,4,14,False,True,False,True,False,False,False,False,False,False,True
ca,2024-04-13,4.582410804564621,4.6374790776592745,-0.5504452890570746,121,49,0.0,48019663,818.0,0.9499,1.7034688477509723,4.641250051064306,4.629791343160279,4.773583363278389,-0.0588392464996854,4.617817399596402,train,4,15,False,True,False,True,False,False,False,False,False,False,True
ca,2024-04-20,4.591768882465247,4.613947449469998,-0.5724359018273629,120,50,0.0,48571038,736.0,0.9424,1.5153063024924442,4.582410804564621,4.641250051064306,4.629791343160279,0.0093580779006261,4.605143246031391,train,4,16,False,True,False,True,False,False,False,False,False,False,True
ca,2024-11-02,4.610608121206747,4.611314958464521,-0.3541523185256378,136,55,0.0,45773651,542.0,0.7569,1.1840873256974846,4.5604188364651135,4.591768882465247,4.582410804564621,0.0501892847416334,4.587598613379035,train,11,44,True,False,True,False,False,False,False,False,False,False,True
ca,2024-11-09,4.5064583158491685,4.472904113580006,-0.4998689504027663,135,55,0.0222222222222222,45751502,643.0,0.9624,1.405418340145423,4.610608121206747,4.5604188364651135,4.591768882465247,-0.1041498053575784,4.559161757840343,train,11,45,True,False,True,False,False,False,False,False,False,False,True
ca,2024-11-16,4.583748259127528,4.646538810617419,-0.4010822691512706,122,55,0.0,46611164,715.0,0.9674,1.5339672701587113,4.5064583158491685,4.610608121206747,4.5604188364651135,0.0772899432783598,4.566938232061148,train,11,46,True,False,True,False,False,False,False,False,False,False,True
ca,2024-11-23,4.5818170490150605,4.576094420630291,-0.401337956221625,142,57,0.0,50023434,689.0,0.9724,1.3773544615109792,4.583748259127528,4.5064583158491685,4.610608121206747,-0.0019312101124677,4.5573412079972515,train,11,47,True,False,True,False,False,False,False,False,False,False,True
ca,2024-11-30,4.5160392925477435,4.524286866680497,-0.4635223660760514,112,55,0.0089285714285714,44695607,703.0,0.9649,1.5728615118707303,4.5818170490150605,4.583748259127528,4.5064583158491685,-0.0657777564673169,4.560534866896777,train,11,48,True,False,True,False,False,False,False,False,False,False,True
ca,2024-12-07,4.604469106716789,4.675600264316273,-0.3143605010056706,126,56,0.0238095238095238,46213753,781.0,0.9699,1.6899731125494175,4.5160392925477435,4.5818170490150605,4.583748259127528,0.0884298141690456,4.567441816093197,train,12,49,True,False,False,False,False,True,False,False,False,False,True
ca,2024-12-14,4.714961265453616,4.788314054624412,-0.2079062411230287,137,57,0.0,49764774,763.0,0.9724,1.5332130313703425,4.604469106716789,4.5160392925477435,4.5818170490150605,0.110492158736827,4.611823221572716,train,12,50,True,False,False,False,False,True,False,False,False,False,True
ca,2024-12-21,4.600276248424804,4.663205659433134,-0.3685653985884279,134,57,0.0074626865671641,47690282,863.0,0.9449,1.8095929900351608,4.714961265453616,4.604469106716789,4.5160392925477435,-0.1146850170288118,4.639902206865069,train,12,51,True,False,False,False,False,True,False,False,False,False,True
ca,2024-12-28,4.613019829929462,4.636198112036239,-0.3229936959968156,103,54,0.0097087378640776,33139397,979.0,0.9699,2.9541877300905623,4.600276248424804,4.714961265453616,4.604469106716789,0.0127435815046572,4.64275244793596,train,12,52,True,False,False,False,False,True,False,False,False,False,True
ca,2025-01-04,4.671425294001691,4.775969807716032,-0.2428169361218066,124,56,0.0241935483870967,45540939,1069.0,0.9699,2.347338512277931,4.613019829929462,4.600276248424804,4.714961265453616,0.0584054640722291,4.628240457451985,train,1,1,True,False,False,False,False,True,False,False,False,False,True
ca,2025-01-11,4.7279818367903115,4.756110053942091,-0.2099022872892722,137,57,0.0218978102189781,47163333,977.0,0.9749,2.07152450400399,4.671425294001691,4.613019829929462,4.600276248424804,0.0565565427886207,4.670808986907154,train,1,2,True,False,False,False,False,True,False,False,False,False,True
ca,2025-01-18,4.721473284926984,4.741447330896358,-0.210100938223695,138,57,0.0,49825919,973.0,0.9724,1.9527989037191669,4.7279818367903115,4.671425294001691,4.613019829929462,-0.0065085518633276,4.706960138572995,train,1,3,True,False,False,False,False,True,False,False,False,False,True
ca,2025-01-25,4.5770733097875045,4.703859459193264,-0.4096825590915144,129,57,0.0465116279069767,42709842,953.0,0.9674,2.23133581248088,4.721473284926984,4.7279818367903115,4.671425294001691,-0.1443999751394793,4.675509477168267,train,1,4,True,False,False,False,False,True,False,False,False,False,True
ca,2025-02-01,4.814564366509519,4.881924035735587,-0.0744404513481908,130,56,0.0153846153846153,40929029,1028.0,0.9699,2.5116647648787365,4.5770733097875045,4.721473284926984,4.7279818367903115,0.2374910567220141,4.704370320408002,train,2,5,True,False,False,False,False,True,False,False,False,False,True
ca,2025-02-08,4.527779819424354,4.508853744142712,-0.4854973409880149,132,56,0.0075757575757575,45460068,944.0,0.9799,2.076547707759698,4.814564366509519,4.5770733097875045,4.721473284926984,-0.2867845470851646,4.639805831907125,train,2,6,True,False,False,False,False,True,False,False,False,False,True
ca,2025-02-15,4.457255172212828,4.543215844552796,-0.5854031002843679,129,57,0.0310077519379844,43560768,891.0,0.9599,2.0454184829799145,4.527779819424354,4.814564366509519,4.5770733097875045,-0.0705246472115259,4.599866452715567,train,2,7,True,False,False,False,False,True,False,False,False,False,True
ca,2025-02-22,4.343313234978118,4.496935999929338,-0.6923187440600541,131,57,0.0610687022900763,44765160,738.0,0.9799,1.648603512195645,4.457255172212828,4.527779819424354,4.814564366509519,-0.1139419372347099,4.4427827422051,train,2,8,True,False,False,False,False,True,False,False,False,False,True
ca,2025-03-01,4.565129457841154,4.603078029315682,-0.4131898047445881,128,55,0.015625,45473269,694.0,0.9774,1.5261713425529184,4.343313234978118,4.457255172212828,4.527779819424354,0.221816222863036,4.455232621677367,train,3,9,True,False,False,True,False,False,False,False,False,False,True
ca,2025-03-08,4.514271088657038,4.611669659245107,-0.4810628887898104,136,57,0.0147058823529411,45502930,636.0,0.9774,1.3977121912808692,4.565129457841154,4.343313234978118,4.457255172212828,-0.050858369184116,4.474237927158769,train,3,10,True,False,False,True,False,False,False,False,False,False,True
ca,2025-03-15,4.3593976240190395,4.497731086591225,-0.6745764056934794,134,57,0.0597014925373134,47728488,609.0,0.9774,1.2759675102215684,4.514271088657038,4.565129457841154,4.343313234978118,-0.1548734646379985,4.47959939017241,train,3,11,True,False,False,True,False,False,False,False,False,False,True
ca,2025-03-22,4.377950623553423,4.437170841546557,-0.6195188425952952,124,53,0.0564516129032258,46359719,609.0,0.9774,1.3136404040757883,4.3593976240190395,4.514271088657038,4.565129457841154,0.0185529995343838,4.417206445409833,train,3,12,True,False,False,True,False,False,False,False,False,False,True
ca,2025-03-29,4.560954477319229,4.61930474676271,-0.3851401376549955,132,56,0.0151515151515151,44451174,598.0,0.9574,1.3452963019604387,4.377950623553423,4.3593976240190395,4.514271088657038,0.1830038537658058,4.432767574963897,train,3,13,True,False,False,True,False,False,False,False,False,False,True
ca,2025-04-05,4.456127192374126,4.547405148010304,-0.5330567374373315,136,56,0.0367647058823529,45907324,527.0,0.9524,1.1479649739549185,4.560954477319229,4.377950623553423,4.3593976240190395,-0.1048272849451033,4.4650107644155925,train,4,14,True,False,False,True,False,False,False,False,False,False,True
ca,2025-04-12,4.446301193020854,4.501079248894107,-0.5658752290897571,137,57,0.0291970802919708,45788770,625.0,0.9524,1.364963505243753,4.456127192374126,4.560954477319229,4.377950623553423,-0.0098259993532723,4.487794287571403,train,4,15,True,False,False,True,False,False,False,False,False,False,True
ca,2025-04-19,4.475564885374325,4.513443901463932,-0.4819729810580352,140,58,0.0142857142857142,48022952,543.0,0.9549,1.1307093324875157,4.446301193020854,4.456127192374126,4.560954477319229,0.0292636923534717,4.459331090256435,train,4,16,True,False,False,True,False,False,False,False,False,False,True
ca,2025-04-26,4.498893069337318,4.547391788842184,-0.4530149183988033,137,57,0.0437956204379562,45777952,550.0,0.9499,1.2014517381642589,4.475564885374325,4.446301193020854,4.456127192374126,0.0233281839629926,4.473586382577499,train,4,17,True,False,False,True,False,False,False,False,False,False,True
ca,2025-05-03,4.5281920201548775,4.628062282166904,-0.4009932714942142,145,59,0.0206896551724137,48281170,483.0,0.9098,1.0003900071187173,4.498893069337318,4.475564885374325,4.446301193020854,0.0292989508175596,4.500883324955507,train,5,18,True,False,False,True,False,False,False,False,False,False,True
ca,2025-05-10,4.620335437404233,4.700121961357323,-0.250520650438507,137,57,0.0291970802919708,47921010,512.0,0.9524,1.068424893381838,4.5281920201548775,4.498893069337318,4.475564885374325,0.0921434172493551,4.549140175632142,train,5,19,True,False,False,True,False,False,False,False,False,False,True
ca,2025-05-17,4.69000422025272,4.708374089377262,-0.1762201537654524,146,60,0.0136986301369863,48318724,514.0,0.9474,1.0637698131266875,4.620335437404233,4.5281920201548775,4.498893069337318,0.0696687828484874,4.6128438926039435,train,5,20,True,False,False,True,False,False,False,False,False,False,True
ca,2025-05-24,4.624992622822412,4.708084383899293,-0.2592375358756009,149,61,0.0335570469798657,50650960,595.0,0.9474,1.1747062642050614,4.69000422025272,4.620335437404233,4.5281920201548775,-0.065011597430308,4.645110760159788,train,5,21,True,False,False,True,False,False,False,False,False,False,True
ca,2025-05-31,4.716127494674771,4.725067136846914,-0.1386942641788558,139,61,0.0071942446043165,49651810,625.0,0.9499,1.258765793230901,4.624992622822412,4.69000422025272,4.620335437404233,0.0911348718523585,4.677041445916634,train,5,22,True,False,False,True,False,False,False,False,False,False,True
ca,2025-06-07,4.727614188639857,4.759925323859141,-0.1446250840638092,143,60,0.0209790209790209,50540097,623.0,0.9474,1.2326846147525203,4.716127494674771,4.624992622822412,4.69000422025272,0.0114866939650859,4.6895781020456795,train,6,23,True,False,False,False,True,False,False,False,False,False,True
ca,2025-06-14,4.766340433773977,4.825612502990165,-0.0519835817113775,149,60,0.0134228187919463,50451974,552.0,0.9474,1.0941098161986684,4.727614188639857,4.716127494674771,4.624992622822412,0.0387262451341205,4.736694039029534,train,6,24,True,False,False,False,True,False,False,False,False,False,True
ca,2025-06-21,4.73817216070137,4.788306842320237,-0.0656498878951948,137,62,0.0145985401459854,44960711,580.0,0.9449,1.290015186814995,4.766340433773977,4.727614188639857,4.716127494674771,-0.0281682730726071,4.744042261038401,train,6,25,True,False,False,False,True,False,False,False,False,False,True
ca,2025-06-28,4.849463155750112,4.865565811210276,0.0463381211387066,149,62,0.0067114093959731,50791941,588.0,0.9474,1.157663968778039,4.73817216070137,4.766340433773977,4.727614188639857,0.1112909950487424,4.784658583408486,train,6,26,True,False,False,False,True,False,False,False,False,False,True
ca,2025-07-05,4.805670419193184,4.854095640480682,-0.0379871291681191,142,60,0.0070422535211267,49466052,631.0,0.9449,1.275622319727477,4.849463155750112,4.73817216070137,4.766340433773977,-0.0437927365569281,4.797768578548222,train,7,27,True,False,False,False,True,False,False,False,False,False,True
ca,2025-07-12,4.899088370872619,4.91561442043471,0.1382200426033563,146,61,0.0136986301369863,46721731,686.0,0.9474,1.4682675177424398,4.805670419193184,4.849463155750112,4.73817216070137,0.0934179516794344,4.851407315271971,train,7,28,True,False,False,False,True,False,False,False,False,False,True
ca,2025-07-19,4.963627464046926,4.973204593168751,0.1948055840147079,147,62,0.0136054421768707,50833246,746.0,0.9449,1.467543504894415,4.899088370872619,4.805670419193184,4.849463155750112,0.0645390931743072,4.889462084704243,train,7,29,True,False,False,False,True,False,False,False,False,False,True
ca,2025-07-26,4.962474490267885,4.9900094565277096,0.2139560427272856,145,62,0.0068965517241379,49929390,757.0,0.9449,1.5161410944535874,4.963627464046926,4.899088370872619,4.805670419193184,-0.0011529737790407,4.941730108395809,test,7,30,True,False,False,False,True,False,False,False,False,False,True
ca,2025-08-02,5.02200947409516,5.070216112640148,0.2971440916831946,141,60,0.0070921985815602,51234254,944.0,0.9449,1.8425173127337815,4.962474490267885,4.963627464046926,4.899088370872619,0.0595349838272749,4.98270380946999,test,8,31,True,False,False,False,True,False,False,False,False,False,True
